split,label,dataset,episode,segment_index,start_frame,end_frame,sample_start,sample_end,frame,path,instruction,prompt
train,turn_to_scanner,sorting_packages_part_2,185,1,180,285,185,280,185,train/turn_to_scanner/sorting_packages_part_2_ep000185_seg01_f000185.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,185,1,180,285,185,280,195,train/turn_to_scanner/sorting_packages_part_2_ep000185_seg01_f000195.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,185,1,180,285,185,280,205,train/turn_to_scanner/sorting_packages_part_2_ep000185_seg01_f000205.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,185,1,180,285,185,280,215,train/turn_to_scanner/sorting_packages_part_2_ep000185_seg01_f000215.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,185,1,180,285,185,280,225,train/turn_to_scanner/sorting_packages_part_2_ep000185_seg01_f000225.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,185,1,180,285,185,280,235,train/turn_to_scanner/sorting_packages_part_2_ep000185_seg01_f000235.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,185,1,180,285,185,280,245,train/turn_to_scanner/sorting_packages_part_2_ep000185_seg01_f000245.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,185,1,180,285,185,280,255,train/turn_to_scanner/sorting_packages_part_2_ep000185_seg01_f000255.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,185,1,180,285,185,280,265,train/turn_to_scanner/sorting_packages_part_2_ep000185_seg01_f000265.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,185,1,180,285,185,280,275,train/turn_to_scanner/sorting_packages_part_2_ep000185_seg01_f000275.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,185,1,180,285,185,280,279,train/turn_to_scanner/sorting_packages_part_2_ep000185_seg01_f000279.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,place_on_scanning_table,sorting_packages_part_2,185,2,285,462,338,435,338,train/place_on_scanning_table/sorting_packages_part_2_ep000185_seg02_f000338.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,185,2,285,462,338,435,348,train/place_on_scanning_table/sorting_packages_part_2_ep000185_seg02_f000348.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,185,2,285,462,338,435,358,train/place_on_scanning_table/sorting_packages_part_2_ep000185_seg02_f000358.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,185,2,285,462,338,435,368,train/place_on_scanning_table/sorting_packages_part_2_ep000185_seg02_f000368.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,185,2,285,462,338,435,378,train/place_on_scanning_table/sorting_packages_part_2_ep000185_seg02_f000378.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,185,2,285,462,338,435,388,train/place_on_scanning_table/sorting_packages_part_2_ep000185_seg02_f000388.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,185,2,285,462,338,435,398,train/place_on_scanning_table/sorting_packages_part_2_ep000185_seg02_f000398.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,185,2,285,462,338,435,408,train/place_on_scanning_table/sorting_packages_part_2_ep000185_seg02_f000408.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,185,2,285,462,338,435,418,train/place_on_scanning_table/sorting_packages_part_2_ep000185_seg02_f000418.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,185,2,285,462,338,435,428,train/place_on_scanning_table/sorting_packages_part_2_ep000185_seg02_f000428.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,185,2,285,462,338,435,434,train/place_on_scanning_table/sorting_packages_part_2_ep000185_seg02_f000434.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,grab_from_scanning_table,sorting_packages_part_2,185,3,462,647,508,601,508,train/grab_from_scanning_table/sorting_packages_part_2_ep000185_seg03_f000508.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,185,3,462,647,508,601,518,train/grab_from_scanning_table/sorting_packages_part_2_ep000185_seg03_f000518.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,185,3,462,647,508,601,528,train/grab_from_scanning_table/sorting_packages_part_2_ep000185_seg03_f000528.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,185,3,462,647,508,601,538,train/grab_from_scanning_table/sorting_packages_part_2_ep000185_seg03_f000538.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,185,3,462,647,508,601,548,train/grab_from_scanning_table/sorting_packages_part_2_ep000185_seg03_f000548.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,185,3,462,647,508,601,558,train/grab_from_scanning_table/sorting_packages_part_2_ep000185_seg03_f000558.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,185,3,462,647,508,601,568,train/grab_from_scanning_table/sorting_packages_part_2_ep000185_seg03_f000568.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,185,3,462,647,508,601,578,train/grab_from_scanning_table/sorting_packages_part_2_ep000185_seg03_f000578.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,185,3,462,647,508,601,588,train/grab_from_scanning_table/sorting_packages_part_2_ep000185_seg03_f000588.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,185,3,462,647,508,601,598,train/grab_from_scanning_table/sorting_packages_part_2_ep000185_seg03_f000598.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,185,3,462,647,508,601,600,train/grab_from_scanning_table/sorting_packages_part_2_ep000185_seg03_f000600.jpg,The right arm grabs the package.,The right arm grabs the package.
train,rotate_to_bin,sorting_packages_part_2,185,4,647,672,648,671,648,train/rotate_to_bin/sorting_packages_part_2_ep000185_seg04_f000648.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_2,185,4,647,672,648,671,658,train/rotate_to_bin/sorting_packages_part_2_ep000185_seg04_f000658.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_2,185,4,647,672,648,671,668,train/rotate_to_bin/sorting_packages_part_2_ep000185_seg04_f000668.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_2,185,4,647,672,648,671,670,train/rotate_to_bin/sorting_packages_part_2_ep000185_seg04_f000670.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,place_in_blue_bin,sorting_packages_part_2,185,5,672,709,674,707,674,train/place_in_blue_bin/sorting_packages_part_2_ep000185_seg05_f000674.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_2,185,5,672,709,674,707,684,train/place_in_blue_bin/sorting_packages_part_2_ep000185_seg05_f000684.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_2,185,5,672,709,674,707,694,train/place_in_blue_bin/sorting_packages_part_2_ep000185_seg05_f000694.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_2,185,5,672,709,674,707,704,train/place_in_blue_bin/sorting_packages_part_2_ep000185_seg05_f000704.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_2,185,5,672,709,674,707,706,train/place_in_blue_bin/sorting_packages_part_2_ep000185_seg05_f000706.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,return_initial,sorting_packages_part_2,185,6,709,767,712,765,712,train/return_initial/sorting_packages_part_2_ep000185_seg06_f000712.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,185,6,709,767,712,765,722,train/return_initial/sorting_packages_part_2_ep000185_seg06_f000722.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,185,6,709,767,712,765,732,train/return_initial/sorting_packages_part_2_ep000185_seg06_f000732.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,185,6,709,767,712,765,742,train/return_initial/sorting_packages_part_2_ep000185_seg06_f000742.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,185,6,709,767,712,765,752,train/return_initial/sorting_packages_part_2_ep000185_seg06_f000752.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,185,6,709,767,712,765,762,train/return_initial/sorting_packages_part_2_ep000185_seg06_f000762.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,185,6,709,767,712,765,764,train/return_initial/sorting_packages_part_2_ep000185_seg06_f000764.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,10,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000010.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,20,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000020.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,30,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000030.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,40,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000040.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,50,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000050.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,60,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000060.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,70,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000070.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,80,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000080.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,90,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000090.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,100,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000100.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,110,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000110.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,120,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000120.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,130,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000130.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,140,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000140.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,150,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000150.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,160,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000160.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,170,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000170.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,180,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000180.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,grab_table,sorting_packages_part_2,186,0,0,194,10,184,183,train/grab_table/sorting_packages_part_2_ep000186_seg00_f000183.jpg,Grab the package on the table with the right arm red.,Grab the package on the table with right arm red.
train,turn_to_scanner,sorting_packages_part_2,186,1,194,280,198,276,198,train/turn_to_scanner/sorting_packages_part_2_ep000186_seg01_f000198.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,186,1,194,280,198,276,208,train/turn_to_scanner/sorting_packages_part_2_ep000186_seg01_f000208.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,186,1,194,280,198,276,218,train/turn_to_scanner/sorting_packages_part_2_ep000186_seg01_f000218.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,186,1,194,280,198,276,228,train/turn_to_scanner/sorting_packages_part_2_ep000186_seg01_f000228.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,186,1,194,280,198,276,238,train/turn_to_scanner/sorting_packages_part_2_ep000186_seg01_f000238.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,186,1,194,280,198,276,248,train/turn_to_scanner/sorting_packages_part_2_ep000186_seg01_f000248.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,186,1,194,280,198,276,258,train/turn_to_scanner/sorting_packages_part_2_ep000186_seg01_f000258.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,186,1,194,280,198,276,268,train/turn_to_scanner/sorting_packages_part_2_ep000186_seg01_f000268.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,186,1,194,280,198,276,275,train/turn_to_scanner/sorting_packages_part_2_ep000186_seg01_f000275.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,place_on_scanning_table,sorting_packages_part_2,186,2,280,382,311,367,311,train/place_on_scanning_table/sorting_packages_part_2_ep000186_seg02_f000311.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,186,2,280,382,311,367,321,train/place_on_scanning_table/sorting_packages_part_2_ep000186_seg02_f000321.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,186,2,280,382,311,367,331,train/place_on_scanning_table/sorting_packages_part_2_ep000186_seg02_f000331.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,186,2,280,382,311,367,341,train/place_on_scanning_table/sorting_packages_part_2_ep000186_seg02_f000341.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,186,2,280,382,311,367,351,train/place_on_scanning_table/sorting_packages_part_2_ep000186_seg02_f000351.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,186,2,280,382,311,367,361,train/place_on_scanning_table/sorting_packages_part_2_ep000186_seg02_f000361.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,186,2,280,382,311,367,366,train/place_on_scanning_table/sorting_packages_part_2_ep000186_seg02_f000366.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,grab_from_scanning_table,sorting_packages_part_2,186,3,382,507,413,476,413,train/grab_from_scanning_table/sorting_packages_part_2_ep000186_seg03_f000413.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,186,3,382,507,413,476,423,train/grab_from_scanning_table/sorting_packages_part_2_ep000186_seg03_f000423.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,186,3,382,507,413,476,433,train/grab_from_scanning_table/sorting_packages_part_2_ep000186_seg03_f000433.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,186,3,382,507,413,476,443,train/grab_from_scanning_table/sorting_packages_part_2_ep000186_seg03_f000443.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,186,3,382,507,413,476,453,train/grab_from_scanning_table/sorting_packages_part_2_ep000186_seg03_f000453.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,186,3,382,507,413,476,463,train/grab_from_scanning_table/sorting_packages_part_2_ep000186_seg03_f000463.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,186,3,382,507,413,476,473,train/grab_from_scanning_table/sorting_packages_part_2_ep000186_seg03_f000473.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,186,3,382,507,413,476,475,train/grab_from_scanning_table/sorting_packages_part_2_ep000186_seg03_f000475.jpg,The right arm grabs the package.,The right arm grabs the package.
train,rotate_to_bin,sorting_packages_part_2,186,4,507,548,509,546,509,train/rotate_to_bin/sorting_packages_part_2_ep000186_seg04_f000509.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_2,186,4,507,548,509,546,519,train/rotate_to_bin/sorting_packages_part_2_ep000186_seg04_f000519.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_2,186,4,507,548,509,546,529,train/rotate_to_bin/sorting_packages_part_2_ep000186_seg04_f000529.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_2,186,4,507,548,509,546,539,train/rotate_to_bin/sorting_packages_part_2_ep000186_seg04_f000539.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_2,186,4,507,548,509,546,545,train/rotate_to_bin/sorting_packages_part_2_ep000186_seg04_f000545.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,place_in_blue_bin,sorting_packages_part_2,186,5,548,589,550,587,550,train/place_in_blue_bin/sorting_packages_part_2_ep000186_seg05_f000550.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_2,186,5,548,589,550,587,560,train/place_in_blue_bin/sorting_packages_part_2_ep000186_seg05_f000560.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_2,186,5,548,589,550,587,570,train/place_in_blue_bin/sorting_packages_part_2_ep000186_seg05_f000570.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_2,186,5,548,589,550,587,580,train/place_in_blue_bin/sorting_packages_part_2_ep000186_seg05_f000580.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_2,186,5,548,589,550,587,586,train/place_in_blue_bin/sorting_packages_part_2_ep000186_seg05_f000586.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,return_initial,sorting_packages_part_2,186,6,589,659,593,656,593,train/return_initial/sorting_packages_part_2_ep000186_seg06_f000593.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,186,6,589,659,593,656,603,train/return_initial/sorting_packages_part_2_ep000186_seg06_f000603.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,186,6,589,659,593,656,613,train/return_initial/sorting_packages_part_2_ep000186_seg06_f000613.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,186,6,589,659,593,656,623,train/return_initial/sorting_packages_part_2_ep000186_seg06_f000623.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,186,6,589,659,593,656,633,train/return_initial/sorting_packages_part_2_ep000186_seg06_f000633.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,186,6,589,659,593,656,643,train/return_initial/sorting_packages_part_2_ep000186_seg06_f000643.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,186,6,589,659,593,656,653,train/return_initial/sorting_packages_part_2_ep000186_seg06_f000653.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,186,6,589,659,593,656,655,train/return_initial/sorting_packages_part_2_ep000186_seg06_f000655.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,11,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000011.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,21,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000021.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,31,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000031.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,41,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000041.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,51,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000051.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,61,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000061.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,71,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000071.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,81,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000081.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,91,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000091.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,101,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000101.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,111,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000111.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,121,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000121.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,131,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000131.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,141,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000141.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,151,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000151.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,161,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000161.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,171,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000171.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,181,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000181.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,191,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000191.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,201,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000201.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,187,0,0,214,11,203,202,train/grab_table/sorting_packages_part_2_ep000187_seg00_f000202.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,turn_to_scanner,sorting_packages_part_2,187,1,214,296,218,292,218,train/turn_to_scanner/sorting_packages_part_2_ep000187_seg01_f000218.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
